byline,critics_pick,date_updated,display_title,headline,link.suggested_link_text,link.type,link.url,mpaa_rating,multimedia,opening_date,publication_date,summary_short
Janet Maslin,0,11/2/2017 4:17,American Heart,AMERICAN HEART (MOVIE),Read the New York Times Review of American Heart,article,http://www.nytimes.com/movie/review?res=9F0CE1DE1538F937A25756C0A965958260,,,5/7/1993,5/14/1993,"Ex-con and teenage son reunite. Gritty, wrenching, beautifully played."
STEPHEN HOLDEN,0,11/2/2017 4:17,For a Lost Soldier,FOR A LOST SOLDIER (MOVIE),Read the New York Times Review of For a Lost Soldier,article,http://www.nytimes.com/movie/review?res=9F0CEEDD1F3DF934A35756C0A965958260,,,5/7/1993,5/7/1993,
Vincent Canby,0,11/2/2017 4:17,Dragon: the Bruce Lee Story,DRAGON: THE BRUCE LEE STORY (MOVIE),Read the New York Times Review of Dragon: the Bruce Lee Story,article,http://www.nytimes.com/movie/review?res=9F0CE4DC153DF934A35756C0A965958260,PG-13,,5/7/1993,5/7/1993,Big-budget bio of cult icon via his family. Enjoyably hokey and predictable.
Janet Maslin,0,11/2/2017 4:17,Dave,DAVE (MOVIE),Read the New York Times Review of Dave,article,http://www.nytimes.com/movie/review?res=9F0CEEDE103DF934A35756C0A965958260,PG-13,,5/7/1993,5/7/1993,"The switching of the president. Bright, buoyant White House caper."
Stephen Holden,0,11/2/2017 4:17,Sex Is...,SEX IS... (MOVIE),Read the New York Times Review of Sex Is...,article,http://www.nytimes.com/movie/review?res=9F0CEFDA1631F93AA3575AC0A965958260,,,4/30/1993,9/9/1993,
Vincent Canby,0,11/2/2017 4:17,Splitting Heirs,SPLITTING HEIRS (MOVIE),Read the New York Times Review of Splitting Heirs,article,http://www.nytimes.com/movie/review?res=9F0CE3DC1E3BF932A35756C0A965958260,PG-13,,4/30/1993,5/1/1993,American klutz and British banker compete for dukedom. Genial.
Janet Maslin,0,11/2/2017 4:17,The Pickle,"PICKLE, THE (MOVIE)",Read the New York Times Review of The Pickle,article,http://www.nytimes.com/movie/review?res=9F0CE6DC1F3BF932A35756C0A965958260,R,,4/30/1993,5/1/1993,"Another Hollywood putdown, in New York, via Paul Mazursky. Best when sheds cynicism for drollery."
Stephen Holden,0,11/2/2017 4:17,Sidekicks,SIDEKICKS (MOVIE),Read the New York Times Review of Sidekicks,article,http://www.nytimes.com/movie/review?res=9F0CE4DA113BF932A35756C0A965958260,PG,,4/30/1993,5/1/1993,Bullied boy turns karate champ.
Janet Maslin,0,11/2/2017 4:17,Three of Hearts,THREE OF HEARTS (MOVIE),Read the New York Times Review of Three of Hearts,article,http://www.nytimes.com/movie/review?res=9F0CE3DF1139F933A05757C0A965958260,R,,4/30/1993,4/30/1993,"Love in a N.Y. isosceles triangle. Fresh, engaging story with droll, believable viewpoint."
Janet Maslin,0,11/2/2017 4:17,The Night We Never Met,"NIGHT WE NEVER MET, THE (MOVIE)",Read the New York Times Review of The Night We Never Met,article,http://www.nytimes.com/movie/review?res=9F0CE7DE1730F933A05757C0A965958260,R,,4/30/1993,4/30/1993,Time-sharing in the Village. Too broad.
VINCENT CANBY,0,11/2/2017 4:17,Bound By Honor,BOUND BY HONOR (MOVIE),Read the New York Times Review of Bound By Honor,article,http://www.nytimes.com/movie/review?res=9F0CE0D91E38F933A05757C0A965958260,R,,4/30/1993,4/30/1993,"Prison, drugs and gang war touch three in East Los Angeles, 1970's to 1990's, via Taylor Hackford."
Janet Maslin,0,11/2/2017 4:17,Who's the Man?,WHO'S THE MAN? (MOVIE),Read the New York Times Review of Who's the Man?,article,http://www.nytimes.com/movie/review?res=9F0CE6D71230F930A15757C0A965958260,R,,4/23/1993,4/23/1993,Two Harlem barbers turned cops vs. ruthless realtor. Genial but slow.
Vincent Canby,0,11/2/2017 4:17,Indian Summer,INDIAN SUMMER (MOVIE),Read the New York Times Review of Indian Summer,article,http://www.nytimes.com/movie/review?res=9F0CE6D81031F930A15757C0A965958260,PG-13,,4/23/1993,4/23/1993,Grown-up reunion at childhood camp. Sincere but lethargic.
VINCENT CANBY,0,11/2/2017 4:17,The Dark Half,"DARK HALF, THE (MOVIE)",Read the New York Times Review of The Dark Half,article,http://www.nytimes.com/movie/review?res=9F0CE0DF1630F930A15757C0A965958260,R,,4/23/1993,4/23/1993,"Prof's bad side comes alive, via King novel. Funny, horrific  and decidedly original."
Janet Maslin,0,11/2/2017 4:17,Benny & Joon,BENNY & JOON (MOVIE),Read the New York Times Review of Benny & Joon,article,http://www.nytimes.com/movie/review?res=9F0CE4D6113CF935A25757C0A965958260,PG,,4/23/1993,4/16/1993,Young eccentrics. Appealingly played.
Vincent Canby,0,11/2/2017 4:17,This Boy's Life,THIS BOY'S LIFE (MOVIE),Read the New York Times Review of This Boy's Life,article,http://www.nytimes.com/movie/review?res=9F0CE7D8123EF93AA35757C0A965958260,R,,4/23/1993,4/9/1993,"Tobias Wolff's boyhood memoir. Terse, harsh anecdotes, but the yearning is gone."
Janet Maslin,0,11/2/2017 4:17,Boiling Point,BOILING POINT (MOVIE),Read the New York Times Review of Boiling Point,article,http://www.nytimes.com/movie/review?res=9F0CE7DB133AF934A25757C0A965958260,R,,4/16/1993,4/17/1993,"Cop, crook, shootout. Barely tepid."
Vincent Canby,0,11/2/2017 4:17,Wide Sargasso Sea,WIDE SARGASSO SEA (MOVIE),Read the New York Times Review of Wide Sargasso Sea,article,http://www.nytimes.com/movie/review?res=9F0CE2D8123CF935A25757C0A965958260,NC-17,,4/16/1993,4/16/1993,"The first Mrs. Rochester, pre-Jane Eyre, in Jamaica. Fascinating, stark Gothic tale."
Janet Maslin,1,11/2/2017 4:17,The Story of Qiu Ju,"STORY OF QIU JU, THE (MOVIE)",Read the New York Times Review of The Story of Qiu Ju,article,http://www.nytimes.com/movie/review?res=9E0CE2D6143CF931A35753C1A964958260,PG,,4/16/1993,10/2/1992,"Farm wife's search for justice. Remarkable drama, via Zhang Yimou."
Janet Maslin,0,11/2/2017 4:17,"Bodies, Rest and Motion","BODIES, REST AND MOTION (MOVIE)","Read the New York Times Review of Bodies, Rest and Motion",article,http://www.nytimes.com/movie/review?res=9F0CE5D81E3FF93AA35757C0A965958260,R,,4/9/1993,4/9/1993,"Arizona town. Quirkily appealing characters, dry understatement."
JANET MASLIN,0,11/2/2017 4:17,The Sandlot,"SANDLOT, THE (MOVIE)",Read the New York Times Review of The Sandlot,article,http://www.nytimes.com/movie/review?res=9F0CE7DD103CF934A35757C0A965958260,PG,,4/7/1993,4/7/1993,Nine friends and a baseball summer in the 1960's. Awestruck approach to modest coming-of-age comedy.
Janet Maslin,0,11/2/2017 4:17,Indecent Proposal,INDECENT PROPOSAL (MOVIE),Read the New York Times Review of Indecent Proposal,article,http://www.nytimes.com/movie/review?res=9F0CE2DC113CF934A35757C0A965958260,R,,4/7/1993,4/7/1993,"Handsome mogul offers $1 million for one night with another man's wife. Sleek, strained, with absurd ending."
Janet Maslin,0,11/2/2017 4:17,The Crush,"CRUSH, THE (MOVIE)",Read the New York Times Review of The Crush,article,http://www.nytimes.com/movie/review?res=9F0CE2DC1730F930A35757C0A965958260,R,,4/2/1993,4/3/1993,Writer attracts Lolita wannabe. Grindingly predictable.
Janet Maslin,0,11/2/2017 4:17,Jack the Bear,JACK THE BEAR (MOVIE),Read the New York Times Review of Jack the Bear,article,http://www.nytimes.com/movie/review?res=9F0CE5D61731F931A35757C0A965958260,PG-13,,4/2/1993,4/2/1993,Widower rearing sons in bad neighborhood. Dark and overloaded.
Stephen Holden,0,11/2/2017 4:17,Cop and A Half,COP AND A HALF (MOVIE),Read the New York Times Review of Cop and A Half,article,http://www.nytimes.com/movie/review?res=9F0CE2DA123EF931A35757C0A965958260,PG,,4/2/1993,4/2/1993,Policeman and sassy third grader. Slick and predictable.
Janet Maslin,0,11/2/2017 4:17,The Adventures of Huck Finn,"ADVENTURES OF HUCK FINN, THE (MOVIE)",Read the New York Times Review of The Adventures of Huck Finn,article,http://www.nytimes.com/movie/review?res=9F0CE7D61F3FF931A35757C0A965958260,PG,,4/2/1993,4/2/1993,"Rafting down the Mississippi. Simple, sprightly intro to Twain, especially for older youngsters."
Vincent Canby,0,11/2/2017 4:17,Okoge,OKOGE (MOVIE),Read the New York Times Review of Okoge,article,http://www.nytimes.com/movie/review?res=9F0CE0DC133DF93AA15750C0A965958260,,,4/2/1993,3/29/1993,
JANET MASLIN,0,11/2/2017 4:17,Leolo,LEOLO (MOVIE),Read the New York Times Review of Leolo,article,http://www.nytimes.com/movie/review?res=9E0CE6DF163BF93AA1575AC0A964958260,,,4/2/1993,9/29/1992,"Carnal nightmare, the dream of clever, desperate boy from eccentric Montreal family. Daring and bracingly original."
Vincent Canby,0,11/2/2017 4:17,American Friends,AMERICAN FRIENDS (MOVIE),Read the New York Times Review of American Friends,article,http://www.nytimes.com/movie/review?res=9F0CEFD8173EF93AA35757C0A965958260,PG,,4/1/1993,4/9/1993,Oxford don falls for American tourist and ward. Tedious.
Stephen Holden,0,11/2/2017 4:17,Hear No Evil,HEAR NO EVIL (MOVIE),Read the New York Times Review of Hear No Evil,article,http://www.nytimes.com/movie/review?res=9F0CE6DE133BF93AA15750C0A965958260,R,,3/26/1993,3/29/1993,"Deaf woman menaced by corrupt cop. Predictable, with gaping story holes."
JANET MASLIN,0,11/2/2017 4:17,The Opposite Sex and How to Live With Them,"OPPOSITE SEX, THE (MOVIE)",Read the New York Times Review of The Opposite Sex and How to Live With Them,article,http://www.nytimes.com/movie/review?res=9F0CE3DC1E3FF934A15750C0A965958260,R,,3/26/1993,3/27/1993,Flat tire.
Vincent Canby,0,11/2/2017 4:17,Watch It,WATCH IT (MOVIE),Read the New York Times Review of Watch It,article,http://www.nytimes.com/movie/review?res=9F0CE5DC1038F935A15750C0A965958260,R,,3/26/1993,3/26/1993,"Chicago buddies and girls, one summer. Modestly trim and appealing, via new director Flynn. Dandy cast, especially Gallagher."
Janet Maslin,0,11/2/2017 4:17,Married to It,MARRIED TO IT (MOVIE),Read the New York Times Review of Married to It,article,http://www.nytimes.com/movie/review?res=9F0CEEDA1038F935A15750C0A965958260,R,,3/26/1993,3/26/1993,Cute couples conveniently thrown together. Contrivance after contrivance.
Vincent Canby,0,11/2/2017 4:17,Born Yesterday,BORN YESTERDAY (MOVIE),Read the New York Times Review of Born Yesterday,article,http://www.nytimes.com/movie/review?res=9F0CEEDE1338F935A15750C0A965958260,PG,,3/26/1993,3/26/1993,Classic Kanin farce updated. Lame.
VINCENT CANBY,0,11/2/2017 4:17,Crush,CRUSH (MOVIE),Read the New York Times Review of Crush,article,http://www.nytimes.com/movie/review?res=9F0CE1DB103BF933A2575AC0A965958260,Not Rated,,3/19/1993,9/10/1993,Two women sabotage clan of reclusive novelist. Atmospheric mess from New Zealand. Take it back.
Janet Maslin,0,11/2/2017 4:17,Teenage Mutant Ninja Turtles III,TEEN-AGE MUTANT NINJA TURTLES III (MOVIE),Read the New York Times Review of Teenage Mutant Ninja Turtles III,article,http://www.nytimes.com/movie/review?res=9F0CE0DA173AF933A15750C0A965958260,PG,,3/19/1993,3/20/1993,"Fighting samurai dynasties. Less violent, more scenic than before."
Janet Maslin,0,11/2/2017 4:17,Point of No Return,POINT OF NO RETURN (MOVIE),Read the New York Times Review of Point of No Return,article,http://www.nytimes.com/movie/review?res=9F0CE1DB133BF93AA25750C0A965958260,R,,3/19/1993,3/19/1993,"Seductive inmate becomes government-trained assassin. Flashy, effective remake of ``La Femme Nikita,'' dampened by nasty excesses."
Vincent Canby,0,11/2/2017 4:17,Fire in the Sky,FIRE IN THE SKY (MOVIE),Read the New York Times Review of Fire in the Sky,article,http://www.nytimes.com/movie/review?res=9F0CEFDF103FF930A25750C0A965958260,PG-13,,3/12/1993,3/13/1993,Arizona lumberjack abducted by aliens. Polite to the point of boredom.
Janet Maslin,0,11/2/2017 4:17,A Far Off Place,"FAR-OFF PLACE, A (MOVIE)",Read the New York Times Review of A Far Off Place,article,http://www.nytimes.com/movie/review?res=9F0CE7DA163FF931A25750C0A965958260,PG,,3/12/1993,3/12/1993,Teenagers flee murderous African poachers. Scenic misfire.
Vincent Canby,0,11/2/2017 4:17,Ethan Frome,ETHAN FROME (MOVIE),Read the New York Times Review of Ethan Frome,article,http://www.nytimes.com/movie/review?res=9F0CE1DE1F3CF931A25750C0A965958260,PG,,3/12/1993,3/12/1993,Wharton's doomed Vermont triangle. Less moving than it should be.
JANET MASLIN,0,11/2/2017 4:17,CB4,CB4 (MOVIE),Read the New York Times Review of CB4,article,http://www.nytimes.com/movie/review?res=9F0CE0DA103CF931A25750C0A965958260,R,,3/12/1993,3/12/1993,Three middle-class pals cross a drug dealer. Sketchy parody.
Janet Maslin,0,11/2/2017 4:17,Swing Kids,SWING KIDS (MOVIE),Read the New York Times Review of Swing Kids,article,http://www.nytimes.com/movie/review?res=9F0CE7DF113BF936A35750C0A965958260,PG-13,,3/5/1993,3/5/1993,Jazz in Nazi Germany: youthful resistance. Surprisingly effective elements but uneven.
Vincent Canby,0,11/2/2017 4:17,Mad Dog and Glory,MAD DOG AND GLORY (MOVIE),Read the New York Times Review of Mad Dog and Glory,article,http://www.nytimes.com/movie/review?res=9F0CE7D71F30F936A35750C0A965958260,R,,3/5/1993,3/5/1993,"Police photographer saves hoodlum's life. Hip, brutal, funny."
Vincent Canby,0,11/2/2017 4:17,Amos and Andrew,AMOS AND ANDREW (MOVIE),Read the New York Times Review of Amos and Andrew,article,http://www.nytimes.com/movie/review?res=9F0CEEDE143AF936A35750C0A965958260,PG-13,,3/5/1993,3/5/1993,"Police chief mistakes celebrated black playwright for a housebreaker. Shaky, second-hand sendup."
VINCENT CANBY,0,11/2/2017 4:17,Shadow of the Wolf,SHADOW OF THE WOLF (MOVIE),Read the New York Times Review of Shadow of the Wolf,article,http://www.nytimes.com/movie/review?res=9F0CE6D7163AF936A35750C0A965958260,PG-13,,3/5/1993,3/5/1993,Mystical adventure on Eskimo tradition and white encroachment. Not for impatient adult viewers.
Janet Maslin,0,11/2/2017 4:17,Rich in Love,RICH IN LOVE (MOVIE),Read the New York Times Review of Rich in Love,article,http://www.nytimes.com/movie/review?res=9F0CE4DF173AF936A35750C0A965958260,PG-13,,3/5/1993,3/5/1993,Giddy Southern eccentrics divorce. Atmospheric.
Vincent Canby,0,11/2/2017 4:17,Love Your Mama,LOVE YOUR MAMA (MOVIE),Read the New York Times Review of Love Your Mama,article,http://www.nytimes.com/movie/review?res=9F0CE6DA143AF936A35750C0A965958260,PG-13,,3/5/1993,3/5/1993,
Janet Maslin,0,11/2/2017 4:17,The Stolen Children,IL LADRO DI BAMBINI (MOVIE),Read the New York Times Review of The Stolen Children,article,http://www.nytimes.com/movie/review?res=9F0CE5D81239F930A35750C0A965958260,,,3/3/1993,3/3/1993,An Italian policeman grows fond of two children while he escorts them to an orphanage in Sicily.
VINCENT CANBY,0,11/2/2017 4:17,"Olivier, Olivier","OLIVIER, OLIVIER (MOVIE)","Read the New York Times Review of Olivier, Olivier",article,http://www.nytimes.com/movie/review?res=9E0CE1DB153EF936A1575AC0A964958260,R,,3/3/1993,9/25/1992,"French provincial clan and suppressed passions. Entertaining, engrossing, eventually spooky."
Stephen Holden,0,11/2/2017 4:17,Masala,MASALA (MOVIE),Read the New York Times Review of Masala,article,http://www.nytimes.com/movie/review?res=9F0CE4DA1E38F935A15750C0A965958260,Not Rated,,3/1/1993,3/26/1993,"Orphan boy from India in Canada where uncle wheels and deals in saris. Odd characters, even odder Indian format but energetic, inventive, bit nutty."
Vincent Canby,0,11/2/2017 4:17,Damned in the U.S.A.,DAMNED IN THE USA (MOVIE),Read the New York Times Review of Damned in the U.S.A.,article,http://www.nytimes.com/movie/review?res=9E0CE7D61638F930A25752C1A964958260,Not Rated,,3/1/1993,11/13/1992,
Vincent Canby,0,11/2/2017 4:17,Falling Down,FALLING DOWN (MOVIE),Read the New York Times Review of Falling Down,article,http://www.nytimes.com/movie/review?res=9F0CE0DC113FF935A15751C0A965958260,R,,2/26/1993,2/26/1993,"Defense engineer on armed rampage. Urban horror, all too familiar."
Janet Maslin,0,11/2/2017 4:17,El Mariachi,"MARIACHI, EL (MOVIE)",Read the New York Times Review of El Mariachi,article,http://www.nytimes.com/movie/review?res=9F0CE3DE113CF935A15751C0A965958260,R,,2/26/1993,2/26/1993,Mexican drug war. Inventive but rough around edges.
VINCENT CANBY,0,11/2/2017 4:17,The Last Days of Chez Nous,"LAST DAYS OF CHEZ NOUS, THE (MOVIE)",Read the New York Times Review of The Last Days of Chez Nous,article,http://www.nytimes.com/movie/review?res=9F0CE5DA163FF935A15751C0A965958260,R,,2/26/1993,2/26/1993,Family tensions in suburban Sydney. Tedious.
Vincent Canby,1,11/2/2017 4:17,Howards End,HOWARDS END (MOVIE),Read the New York Times Review of Howards End,article,http://www.nytimes.com/movie/review?res=9E0CE0DD1738F930A25750C0A964958260,PG,,2/26/1993,3/13/1992,"Drawing-room war with Edwardian grace, via Forster, Merchant and Ivory. Another triumph."
Vincent Canby,0,11/2/2017 4:17,Visions of Light: The Art of Cinematography,VISIONS OF LIGHT: THE ART OF CINEMATOGRAPHY (MOVIE),Read the New York Times Review of Visions of Light: The Art of Cinematography,article,http://www.nytimes.com/movie/review?res=9F0CE4DC1731F931A35757C0A965958260,,,2/24/1993,4/2/1993,
JANET MASLIN,0,11/2/2017 4:17,Army of Darkness,ARMY OF DARKNESS (MOVIE),Read the New York Times Review of Army of Darkness,article,http://www.nytimes.com/movie/review?res=9F0CE4DF123EF93AA25751C0A965958260,R,,2/19/1993,2/19/1993,Housewares salesman in Dark Ages. Comic-bookish.
Vincent Canby,0,11/2/2017 4:17,Mac,MAC (MOVIE),Read the New York Times Review of Mac,article,http://www.nytimes.com/movie/review?res=9F0CE7DA1F3EF93AA25751C0A965958260,R,,2/19/1993,2/19/1993,Italian-American brother house-builders. Rich in character scenes but rambling.
Vincent Canby,1,11/2/2017 4:17,The Crying Game,"CRYING GAME, THE (MOVIE)",Read the New York Times Review of The Crying Game,article,http://www.nytimes.com/movie/review?res=9E0CEED91539F935A1575AC0A964958260,R,,2/19/1993,9/26/1992,I.R.A. terrorist-in-hiding and snappy London hair stylist doomed by their pasts. Elegant and original.
Janet Maslin,0,11/2/2017 4:17,The Temp,"TEMP, THE (MOVIE)",Read the New York Times Review of The Temp,article,http://www.nytimes.com/movie/review?res=9F0CEFD8123EF930A25751C0A965958260,R,,2/12/1993,2/13/1993,"Up the corporate ladder via deadly agenda. Starts well, hits midpoint snag. Violence seems tacked-on."
Janet Maslin,1,11/2/2017 4:17,Groundhog Day,GROUNDHOG DAY (MOVIE),Read the New York Times Review of Groundhog Day,article,http://www.nytimes.com/movie/review?res=9F0CEED6123EF931A25751C0A965958260,PG,,2/12/1993,2/12/1993,"Smug weatherman condemned to relive Feb. 2 over and over again in Punxsutawney, Pa. Witty and resonant."
Vincent Canby,0,11/2/2017 4:17,Untamed Heart,UNTAMED HEART (MOVIE),Read the New York Times Review of Untamed Heart,article,http://www.nytimes.com/movie/review?res=9F0CE6DD123EF931A25751C0A965958260,PG-13,,2/12/1993,2/12/1993,"Waitress and shy busboy. Harmless, often engrossing."
Stephen Holden,0,11/2/2017 4:17,Dead Alive,DEAD ALIVE (MOVIE),Read the New York Times Review of Dead Alive,article,http://www.nytimes.com/movie/review?res=9F0CE7DF103EF931A25751C0A965958260,Not Rated,,2/12/1993,2/12/1993,Young man with mother trouble: she's a cannibal zombie.
