,Index,Title,Year,Total Words,Positive Words,Negative Words
0,3750,"Harnessing the sun; Roof truss designs keep panels flush Trend- setting subdivision outfitted with energy-efficient thermal solar panels Hot water heating cost savings estimated at $500 a year, writes Tracy Hanes",2005,174,2,0
0,3751,"Nice house (I hate you); In Toronto, everyone is coveting someone else's real estate",2005,326,5,8
0,3752,First-time buyers boost housing starts,2005,55,2,0
0,3753,Strategies paying off for HSBC; First-half earnings post 9% increase Banking giant moving away from U.K. focus,2005,130,5,5
0,3754,"House sales strong in July; Second highest level ever posted, says real estate board On cusp between a balanced market, seller's market Official",2005,110,0,1
0,3755,Another topsy-turvy week expected on stock markets,2005,88,1,3
0,3756,Profits rise 14% for home improvement store chain,2005,111,3,3
0,3757,'A partnership that's worth protecting',2005,149,4,4
0,3758,Trail's hills offer lofty views at low cost,2005,121,6,0
0,3759,"Greenspan cautions investors about risk; Reversal certain, Fed chief warns 'Prices of risky assets' will fall",2005,141,1,10
0,3760,Ready-made townhouses offer closings next month,2005,104,2,3
0,3761,"Once you sign a contract, then you must fulfill it; Buyer may be sued by builder if deal doesn't close Have agreement reviewed by lawyer before signing",2005,194,1,2
0,3762,"Available land, cost top list of concerns for Ontario builders",2005,89,3,1
0,3763,"Cautious investor sees nothing but obstacles; Time to sort out priorities, say David Cruise, Alison Griffiths PORTFOLIO DOCTOR",2005,134,6,0
0,3764,TV-induced reno bug can cause financial flu,2005,127,5,1
0,3765,Need agreement on land supply,2005,54,0,0
0,3766,"A World Series win Priceless; Yankee owner George Steinbrenner will spend whatever it takes to win a title But in New York, free spending is simply a way of life, writes Ronald Blum",2005,129,6,2
0,3767,"91 more reasons why; It's all about money, respect and power",2005,173,5,5
0,3768,Probe welcomed in York land deal,2005,208,9,3
0,3769,Snowbirds lobby for cap on taxes,2005,177,2,0
0,3770,"Home renovation spending forecast to pass $30 billion; Growing by 10% a year, bank says Trend is bonanza for home retailers",2005,185,7,2
0,3771,Bargains found as stock market turns,2005,182,2,4
0,3772,Benefits of buying before construction,2005,141,3,3
0,3773,Is Best Buy a good buy?; Our gadget hunger powers its profits Rivals have failed to halt its growth,2005,218,12,3
0,3774,"Even dud attack has powerful impact; Were failed bombers simply inept or coldly calculating? Either way, analysts warn of repercussions across Europe",2005,153,6,7
0,3775,Investors unmoved by latest round of corporate results; RIM shares hit by Motorola report Poor earnings pull down Dow Jones,2005,182,3,3
0,3776,More new homes geared to old age; U.S. architects see a trend toward accessible houses Homeowners demand better use of interior space,2005,200,4,3
0,3777,No need to build new rental units in Toronto,2005,103,4,1
0,3778,Toronto market poised for further gains; Oil price drop led to lull last week Loonie is also expected to rise Sudden oil price drop led to last week's losses Experts also expect Canadian dollar to rise,2005,115,2,4
0,3779,"Markets pause on profit-taking, slight advance in oil price; U.S. fuel inventory above expectations Fears persist over chance of Fed hike",2005,101,1,6
0,3780,Trail's hills offer lofty views at low cost,2005,121,6,0
0,3781,"At last, rooms with a view for 10 families seeking real homes; Habitat for Humanity builds first downtown development in Toronto Project made possible after deal with city, $600,000 from Rotary clubs",2005,128,2,2
0,3782,Record resales,2005,86,5,1
0,3783,Housing starts jump 12 per cent; Multi-family units driving market News may prompt mortgage rate hike,2005,84,1,0
0,3784,U.S. economy humming along despite hurricanes; Fed sees 'moderate' growth amid rising prices Home starts climb to highest level in 7 months,2005,103,2,4
0,3785,A marriage made in heaven?; Martha links up with developer Is real estate deal a good thing?,2005,189,2,3
0,3786,Financial markets cheer Bernanke's nomination; Former professor picked to replace Greenspan at Fed Enemy this time is inflation rather than deflation,2005,120,1,4
0,3787,"Starwood to sell hotels for billions; Sheraton, Westin owner sees money in managing properties Investors looking for lodging assets as travel to big cities surges",2005,128,2,1
0,3788,"Ho-hum election lacks passion, drama",2005,188,3,9
0,3789,"Let us play New creed for ancient churches; In U.K., religious and commercial learn to co-exist Innovation keeps cash-strapped churches afloat",2005,216,4,2
0,3790,Newhart's 'Larry' buys cheap digs,2005,152,3,2
0,3791,It's time to crow,2005,156,2,0
0,3792,Changing rules of real estate,2005,89,1,1
0,3793,Tiny Toronto; The antidote to urban sprawl is urban small. Vibrant enterprises are squeezing into the city's tiny spaces ... and what they lack in size they make up for in charm,2005,116,2,2
0,3794,Props help set the stage to sell empty homes; Furniture shows what potential spaces hold Decor items are rented to enhance rooms,2005,141,3,0
0,3795,Builders aiming at first-time purchasers; Rent-to-own program can assist families Infill project has compact townhomes,2005,97,7,0
0,3796,Sales of higher priced homes up 20 per cent,2005,71,1,0
0,3797,Property firm's fate uncertain; Suitor Brookfield mulls next move REIT remains stumbling block,2005,207,3,2
0,3798,Long series of rate hikes doubtful; Hurricane Katrina will hurt economy American central bank may be on hold,2005,121,3,4
0,3799,Towering development,2005,105,4,2
0,3800,It could be a lot worse,2005,173,0,2
0,3801,CPP buys stake in Quebec malls; Board pays $655 million for 80% share Deal part of move to invest in real estate,2005,164,2,0
0,3802,"Large infill homes transforming neighbourhoodsThe infill revolution; Custom home construction in older neighbourhoods changing the streetscape Land shortage, commuting complaints increasing demand, writes Theresa Boyle",2005,200,2,0
0,3803,"Resale market climbs in early January; Early 2005 sales up 18 per cent over last year Beaches, Bloor West Village push price hikes",2005,53,3,0
0,3804,Builders await simpler process for R2000 homes,2005,133,3,1
0,3805,Design shows help define the decade,2005,148,5,2
0,3806,"Reichmann puts O&amp;Y up for sale; Crown jewel First Canadian Place included in portfolio Canadian, foreign pension funds among prospective buyers",2005,136,6,1
0,3807,Polystyrene blocks offer sexy savings; Insulating concrete forms used in homes Houses built with ICFs are more energy efficient,2005,181,0,0
0,3808,"Bullish TSX inching closer to 10,000 mark; Energy, commodities powering index Developing regions buying Canadian",2005,172,8,4
0,3809,"How to woo the female homebuyer; Never ask 'When can you come back with your husband?' Women value safety and security, say marketing consultants",2005,186,3,1
0,3810,Ajax It's family friendly,2005,147,3,0
0,3811,Tracking down a home's history,2005,239,3,4
0,3812,Warning signs urged for pot houses; Vaughan has process to inspect dwellings Would alert buyers to potential problems,2005,68,1,1
0,3813,Markham project brings wilderness to your door,2005,120,2,0
0,3814,Mortgage scam probed; Lawyers may have also been duped Law society investigation involves hundreds of complaints Questions raised about security of privatized registry system,2005,194,1,6
0,3815,Real estate fraud continues to grow; Law Society releases report Crooks can easily access information,2005,151,0,12
0,3816,Home payments a stretch for some; Results of BMO Bank of Montreal survey Important to research before purchasing,2005,79,5,1
0,3817,Women now lead the way,2005,104,0,0
0,3818,Infill project imitates style of stately British manors; Small enclave in prime location Towns feature luxury finishes,2005,142,8,0
0,3819,Home completion delays a sign of the times,2005,179,3,6
0,3820,Fitting new townhomes in old walls a challenge; Former brewery exudes own charm and character Work done in reverse order from usual practice,2005,156,4,0
0,3821,Luxury towns set in central locale,2005,109,5,1
0,3822,"Home opens doors to the extended family; Floor plan makes good use of space Design creates 'urban, sexy feel'",2005,83,1,4
0,3823,"Site offers lake views, seaside feel to design; About 2,000 homes in total Newcastle project in old part of town",2005,142,1,0
0,3824,Prices threaten boom,2005,123,5,2
0,3825,Get air moving in new home,2005,141,5,3
0,3826,Home purchase spending ignores energy savings; Buyers opting for lower price Study Fail to consider long-term costs,2005,84,2,0
0,3827,Property firm's fate uncertain; Suitor Brookfield mulls next move REIT remains stumbling block,2005,207,3,2
0,3828,"Golf, fishing and forest close to new community; Wasaga Beach site offers buyers privacy, prestige Raised bungalows adjacent to provincial park",2005,117,1,0
0,3829,Owning restaurant can be a bittersweet experience,2005,132,3,3
0,3830,"Realtors offering buyers warranties; U.S. packages have certain conditions Protection applies to systems, items",2005,130,3,5
0,3831,Economy buoyed by resale industry,2005,47,2,0
0,3832,House price appreciation slows in 3rd quarter; Growing number of listings expected to weigh on market Strong economy points to healthy housing demand Analyst,2005,110,2,0
0,3833,Expect mass modular homes Architect,2005,191,3,0
0,3834,Check-in bonus offered,2005,176,10,1
0,3835,"No easy fix seen for mortgage fraud; Law covers lenders, buyers, not sellers",2005,193,3,4
0,3836,Navy base now houses community; New role for closed U.S. facility Home to sustainable development,2005,188,12,2
0,3837,A road map for RyersonOpen-door style wins approvalA supportive Ryerson community stands behind new president Sheldon Levy; President has plans to heighten profile New business school just the beginning,2005,153,3,1
0,3838,Firm offers energy and air quality innovations,2005,109,4,0
0,3839,Builders team up to offer one-stop home shopping; Two sales areas under one roof Natural ravine runs through site,2005,178,4,0
0,3840,Briefing,2005,153,3,0
0,3841,Durham association has new chief,2005,22,0,2
0,3842,"Pent-up demand will drive sales in 2005 Pent-up demand will drive the year's sales; Ignore doom, gloom from media 'experts' Dealer profit margins will keep on shrinking",2005,138,6,6
0,3843,The 10 'Robot Portfolio' stock picks for 2005,2005,101,1,4
0,3844,"U.S. conservatives gunning for the presidential payoff; 'They believe they made the difference' 'And in politics, belief is half the battle'",2005,271,4,5
0,3845,"U.S. conservatives gunning for the presidential payoff; 'They believe they made the difference' 'And in politics, belief is half the battle'",2005,271,4,5
